ccode,year,protestnumber,polity2,pop,rgdpna,emp,pl_c,Europe,pop_mean,rgdp_mean,eu,emp_mean
411,2005,1,-6.0,0.6258659999999999,16311.1181640625,0.2775050103664398,0.5393814571179782,0,40.149639673006035,391199.3985785496,1,17.359893423721104
411,2006,1,-6.0,0.645718,17175.607421875,0.28679898381233215,0.5188228899116625,0,40.149639673006035,391199.3985785496,1,17.359893423721104
411,2007,1,-6.0,0.665798,21435.158203125,0.2979370057582855,0.5404852689643742,0,40.149639673006035,391199.3985785496,1,17.359893423721104
411,2008,1,-6.0,0.6862229999999999,25893.669921875,0.3083159923553467,0.5246155612216548,0,40.149639673006035,391199.3985785496,1,17.359893423721104
411,2009,1,-6.0,0.707155,30813.46875,0.3182869851589203,0.31414083339174603,0,40.149639673006035,391199.3985785496,1,17.359893423721104
411,2010,1,-6.0,0.72871,30566.9609375,0.3297099769115448,0.45524229812130357,0,40.149639673006035,391199.3985785496,1,17.359893423721104
411,2011,1,-6.0,0.750918,32920.6171875,0.34102198481559753,0.6209862657685071,0,40.149639673006035,391199.3985785496,1,17.359893423721104
411,2012,1,-6.0,0.773729,36048.07421875,0.3528279960155487,0.46239028483509986,0,40.149639673006035,391199.3985785496,1,17.359893423721104
411,2013,1,-6.0,0.797082,31686.2578125,0.3638699948787689,0.43907654608274954,0,40.149639673006035,391199.3985785496,1,17.359893423721104
411,2014,1,-6.0,0.820885,32415.041015625,0.3726379871368408,0.490468508390486,0,40.149639673006035,391199.3985785496,1,17.359893423721104
366,1991,1,6.0,1.548287,19240.048828125,0.8204333186149597,0.2715747756017946,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,1992,1,6.0,1.5208789999999999,15167.189453125,0.773216187953949,0.29785194063483644,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,1993,1,6.0,1.4881199999999999,14296.517578125,0.7138141989707947,0.3486293749414642,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,1994,1,6.0,1.457145,14011.759765625,0.6866042613983154,0.36276400435447326,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,1995,1,6.0,1.433076,14609.4404296875,0.6426758170127869,0.3546211761515768,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,1996,1,6.0,1.417786,15387.2236328125,0.6289457082748413,0.41599230557635164,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,1997,1,6.0,1.409718,17202.703125,0.6320710778236389,0.3900330459784483,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,1998,4,6.0,1.406388,17910.984375,0.6242038011550903,0.4053190497454693,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,1999,3,7.0,1.403821,17757.5859375,0.6001125574111938,0.3955240939402626,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,2000,7,9.0,1.3991449999999999,19634.220703125,0.5934909582138062,0.35388515276825216,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,2001,5,9.0,1.391754,20876.8125,0.597953736782074,0.37029180511692855,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,2002,3,9.0,1.382735,22145.37109375,0.5982842445373535,0.39600768131830394,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,2003,4,9.0,1.37289,23787.70703125,0.6109651923179626,0.49431005201306566,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,2004,1,9.0,1.363549,25285.083984375,0.6084659099578857,0.5626426292216807,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,2005,5,9.0,1.355662,27655.234375,0.6227595806121826,0.5928197102872963,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,2006,8,9.0,1.349369,30495.947265625,0.6543405652046204,0.6465017979976336,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,2007,3,9.0,1.344233,32858.83203125,0.6572472453117371,0.7650479926082367,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,2008,1,9.0,1.339941,31078.0625,0.6579785943031311,0.8382809532580949,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,2009,1,9.0,1.336013,26502.00390625,0.5928600430488586,0.7797833866626154,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,2010,1,9.0,1.3320889999999999,27154.69140625,0.5654700398445129,0.7428599388008509,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,2011,1,9.0,1.328068,29213.87109375,0.6045316457748413,0.8011733813389343,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,2012,1,9.0,1.3240399999999999,30727.900390625,0.6164683699607849,0.7268614336825047,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,2013,2,9.0,1.32005,31209.654296875,0.6263689994812012,0.7580443508326363,1,40.149639673006035,391199.3985785496,1,17.359893423721104
366,2014,1,9.0,1.316203,32116.759765625,0.6335540413856506,0.7636490121481558,1,40.149639673006035,391199.3985785496,1,17.359893423721104
530,1990,1,-8.0,48.057094,31637.76953125,21.1538143157959,0.24954427326020787,0,40.149639673006035,391199.3985785496,1,17.359893423721104
530,1991,1,0.0,49.784987,29354.189453125,21.46904182434082,0.3131772467228904,0,40.149639673006035,391199.3985785496,1,17.359893423721104
530,1992,1,0.0,51.602776,26739.5,22.008764266967773,0.2878280159404737,0,40.149639673006035,391199.3985785496,1,17.359893423721104
530,1993,1,0.0,53.477944,30312.724609375,22.216888427734375,0.1894855916807658,0,40.149639673006035,391199.3985785496,1,17.359893423721104
375,1990,1,10.0,4.986705,136351.453125,2.4806363582611084,1.18646033911088,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,1991,1,10.0,5.009380999999999,128287.046875,2.3387434482574463,1.175173186833262,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,1992,1,10.0,5.034898,124021.9765625,2.173349142074585,1.0971926495072757,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,1993,1,10.0,5.061465,123111.0390625,2.044734239578247,0.8884084970672816,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,1994,1,10.0,5.086499,127960.7109375,2.017880439758301,0.9721161712822339,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,1995,1,10.0,5.108175999999999,133344.1875,2.0550169944763184,1.1498076436766926,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,1996,1,10.0,5.126021,138223.015625,2.0853233337402344,1.0879807915285837,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,1997,1,10.0,5.1407549999999995,146864.453125,2.1571640968322754,0.9440323601779393,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,1998,1,10.0,5.153229,154837.015625,2.197263240814209,0.9063374651800599,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,1999,1,10.0,5.1647799999999995,161718.1875,2.252214193344116,0.8653712664967531,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,2000,2,10.0,5.176482,170830.75,2.301807165145874,0.761324209397298,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,2001,1,10.0,5.188446,175239.546875,2.3352622985839844,0.7700494511960685,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,2002,1,10.0,5.200632,178184.140625,2.3603463172912598,0.822054910657141,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,2003,1,10.0,5.2138,181737.09375,2.3644607067108154,1.0219223848511487,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,2004,1,10.0,5.228841999999999,188872.203125,2.3801229000091553,1.1261888308609291,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,2005,1,10.0,5.2463679999999995,194122.765625,2.421180248260498,1.1423666374791337,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,2006,1,10.0,5.2665999999999995,201994.828125,2.4711291790008545,1.1651325232567946,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,2007,1,10.0,5.289333,212467.859375,2.531245470046997,1.2575866969988387,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,2008,1,10.0,5.31417,213999.046875,2.596620559692383,1.3299247790861872,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,2009,1,10.0,5.340485,196303.390625,2.5439720153808594,1.266535822182605,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,2010,1,10.0,5.367693,202177.4375,2.537032127380371,1.2227049206157594,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,2011,1,10.0,5.395816,207375.0625,2.5808193683624268,1.3021417506376511,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,2012,1,10.0,5.424644,204417.5,2.615572929382324,1.209054086192255,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,2013,1,10.0,5.453061,202125.578125,2.6090457439422607,1.243963901993304,1,40.149639673006035,391199.3985785496,1,17.359893423721104
375,2014,1,10.0,5.47966,201307.578125,2.598491668701172,1.246401594482144,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,1990,27,9.0,58.418028,1688724.125,23.77073860168457,0.8633566469379059,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,1991,24,9.0,58.724885,1706272.0,23.808351516723633,0.8590796816668841,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,1992,35,9.0,59.01591,1733566.75,23.634197235107422,0.9426707739101435,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,1993,26,9.0,59.292227999999994,1722946.25,23.37246322631836,0.8958528281962761,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,1994,20,9.0,59.556459999999994,1763356.0,23.486543655395508,0.921292516312494,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,1995,37,9.0,59.811881,1800123.0,23.717195510864258,1.0245642298380615,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,1996,27,9.0,60.055803,1825108.875,23.842283248901367,0.9960510121005655,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,1997,22,9.0,60.290831,1867768.875,24.01827049255371,0.8469527412105111,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,1998,28,9.0,60.531977999999995,1934189.25,24.42865562438965,0.8171439278765966,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,1999,11,9.0,60.799015,2000089.0,25.01459312438965,0.7728006502200057,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,2000,12,9.0,61.105230999999996,2077595.75,25.646591186523438,0.6643592700767096,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,2001,2,9.0,61.456854,2118201.25,26.01305389404297,0.6417418756182707,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,2002,9,9.0,61.847607999999994,2141892.5,26.151288986206055,0.6843208778613669,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,2003,12,9.0,62.262671,2159446.0,26.180641174316406,0.8879357864710846,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,2004,5,9.0,62.680417999999996,2219617.25,26.23622703552246,1.0004858974005875,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,2005,8,9.0,63.084613999999995,2255302.25,26.42808723449707,1.002685138661053,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,2006,12,9.0,63.470828,2308864.5,26.712974548339844,1.0358897286525457,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,2007,6,9.0,63.842096999999995,2363388.5,27.078102111816406,1.1404041834930516,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,2008,6,9.0,64.198684,2368004.0,27.199718475341797,1.2233820177870995,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,2009,9,9.0,64.542997,2298353.0,26.888010025024414,1.1492998272594923,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,2010,10,9.0,64.876959,2343530.75,26.90995216369629,1.1079586531367953,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,2011,2,9.0,65.19910399999999,2392258.0,27.107439041137695,1.173209081486776,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,2012,7,9.0,65.508241,2396628.5,27.186079025268555,1.08511094410488,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,2013,16,9.0,65.80724099999999,2412362.0,27.178274154663086,1.0910673467816294,1,40.149639673006035,391199.3985785496,1,17.359893423721104
220,2014,17,9.0,66.100168,2416693.75,27.253528594970703,1.0961924900646913,1,40.149639673006035,391199.3985785496,1,17.359893423721104
481,1990,6,-6.0,0.9522689999999999,18769.6875,0.2709680497646332,0.50021176921702,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,1991,1,-4.0,0.978252,19916.984375,0.2768620252609253,0.415634787890862,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,1992,1,-4.0,1.0045979999999999,19301.521484375,0.28263500332832336,0.4932067704008608,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,1993,6,-4.0,1.031358,19762.298828125,0.29933950304985046,0.4764172387124084,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,1994,1,-4.0,1.058625,20844.859375,0.2967270016670227,0.3571440336071082,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,1995,1,-4.0,1.086449,21881.603515625,0.30370599031448364,0.397135419064712,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,1996,1,-4.0,1.114879,22674.87109375,0.310699999332428,0.4458182963234707,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,1997,1,-4.0,1.143838,23976.0390625,0.31860896944999695,0.4884531832979807,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,1998,2,-4.0,1.173114,24685.150390625,0.3262839913368225,0.4919851967859335,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,1999,2,-4.0,1.202412,22064.109375,0.33277198672294617,0.46922697175667044,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,2000,1,-4.0,1.2315479999999999,21773.775390625,0.34253498911857605,0.406545819587347,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,2001,1,-4.0,1.260435,22286.21484375,0.3513299822807312,0.39111459577489266,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,2002,1,-4.0,1.289192,21886.078125,0.3598499894142151,0.4192041576108868,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,2003,1,-4.0,1.318093,22431.7578125,0.3688129782676697,0.5080952130571835,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,2004,1,-4.0,1.347524,22609.958984375,0.3781079947948456,0.5566585744521998,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,2005,2,-4.0,1.377777,22857.37890625,0.506353497505188,0.5505157400061252,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,2006,1,-4.0,1.40892,22143.408203125,0.3838620185852051,0.5668201537589825,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,2007,1,-4.0,1.440902,23545.58203125,0.38090798258781433,0.6498886988434913,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,2008,1,-4.0,1.473741,22732.208984375,0.3751940131187439,0.716912777178627,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,2009,3,3.0,1.507428,22618.548828125,0.3690060079097748,0.6981651157791243,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,2010,1,3.0,1.541936,24156.609375,0.3641450107097626,0.6743804259402273,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,2011,2,3.0,1.5772979999999999,25871.73046875,0.3747200071811676,0.7155419442022164,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,2012,1,3.0,1.613489,27242.931640625,0.38540300726890564,0.6782807558581548,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,2013,1,3.0,1.650351,28768.53515625,0.3968069851398468,0.7040175496269512,0,40.149639673006035,391199.3985785496,1,17.359893423721104
481,2014,1,3.0,1.687673,30206.962890625,0.4079189896583557,0.7310797525396401,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,1990,1,8.0,0.9168109999999999,1495.3331298828125,0.2695271670818329,0.4081820962740969,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,1991,1,8.0,0.94949,1538.38720703125,0.27694499492645264,0.3907054225538157,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,1992,1,8.0,0.9797009999999999,1592.4237060546875,0.28474700450897217,0.3855831494101033,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,1993,1,8.0,1.0082959999999999,1643.2593994140625,0.29300498962402344,0.3684495755570471,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,1994,1,-7.0,1.036627,1668.927490234375,0.299811989068985,0.3752866757936745,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,1995,1,-7.0,1.0657459999999999,1677.578857421875,0.31017300486564636,0.3899321820123727,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,1996,1,-6.0,1.095839,1748.850830078125,0.31800901889801025,0.396749463538902,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,1997,1,-5.0,1.1267859999999998,1756.1920166015625,0.3263069987297058,0.371869667861957,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,1998,1,-5.0,1.159001,1820.3740234375,0.3371959924697876,0.38285321260657523,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,1999,1,-5.0,1.19292,1944.99609375,0.34762898087501526,0.34480782644672425,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,2000,2,-5.0,1.228863,2064.31494140625,0.3587989807128906,0.3124498050849275,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,2001,1,-5.0,1.2671029999999999,2183.719482421875,0.3693999946117401,0.27620407188334983,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,2002,1,-5.0,1.307674,2193.703125,0.37913599610328674,0.2389347529006789,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,2003,1,-5.0,1.350345,2244.227294921875,0.3944060206413269,0.1964115764511533,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,2004,1,-5.0,1.3947269999999998,2450.906494140625,0.40753400325775146,0.21955279941227276,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,2005,1,-5.0,1.440542,2427.8232421875,0.41887199878692627,0.2362674505396653,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,2006,1,-5.0,1.487731,2455.108642578125,0.43257200717926025,0.2534436108566021,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,2007,1,-5.0,1.536424,2544.255615234375,0.4471549987792969,0.306434534850502,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,2008,1,-5.0,1.586749,2690.16552734375,0.46241697669029236,0.35654862941575255,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,2009,1,-5.0,1.6388989999999999,2863.673095703125,0.47819599509239197,0.3226306777244949,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,2010,1,-5.0,1.693002,3050.51220703125,0.49450597167015076,0.3261232511359931,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,2011,1,-5.0,1.749099,2918.4697265625,0.5062779784202576,0.3362426844865971,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,2012,1,-5.0,1.807108,3089.557861328125,0.5262920260429382,0.3148386295354382,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,2013,1,-5.0,1.8668779999999998,3237.2666015625,0.5432890057563782,0.29827455672543873,0,40.149639673006035,391199.3985785496,1,17.359893423721104
420,2014,1,-5.0,1.9282009999999998,3289.966796875,0.5585370063781738,0.27559488671083854,0,40.149639673006035,391199.3985785496,1,17.359893423721104
452,1990,1,-7.0,14.62826,27001.421875,6.208294868469238,0.4222096801892333,0,40.149639673006035,391199.3985785496,1,17.359893423721104
452,1991,1,-4.0,15.042736,28427.58984375,6.089190483093262,0.4506642523889371,0,40.149639673006035,391199.3985785496,1,17.359893423721104
452,1992,1,-1.0,15.471527,29530.416015625,6.216813087463379,0.4301329695125206,0,40.149639673006035,391199.3985785496,1,17.359893423721104
452,1993,2,-1.0,15.907243999999999,30962.640625,6.313207626342773,0.340689813024038,0,40.149639673006035,391199.3985785496,1,17.359893423721104
452,1994,1,-1.0,16.339344,31974.873046875,6.429938316345215,0.29928021375803665,0,40.149639673006035,391199.3985785496,1,17.359893423721104
452,1995,6,-1.0,16.760991,33261.3515625,6.584774494171143,0.3381905677905889,0,40.149639673006035,391199.3985785496,1,17.359893423721104
452,1996,1,2.0,17.169214,34790.09375,6.756631374359131,0.364396595108734,0,40.149639673006035,391199.3985785496,1,17.359893423721104
452,1997,1,2.0,17.568583,36250.66796875,6.992409706115723,0.30933133093887977,0,40.149639673006035,391199.3985785496,1,17.359893423721104
452,1998,1,2.0,17.969006,37952.18359375,7.159480094909668,0.34179276789568647,0,40.149639673006035,391199.3985785496,1,17.359893423721104
452,1999,4,2.0,18.384425999999998,39632.8984375,7.336423397064209,0.29078588548739276,0,40.149639673006035,391199.3985785496,1,17.359893423721104
452,2000,1,2.0,18.824994,41299.68359375,7.431849002838135,0.20970491793823576,0,40.149639673006035,391199.3985785496,1,17.359893423721104
452,2001,1,6.0,19.293803999999998,43174.296875,7.629146099090576,0.2377056101839196,0,40.149639673006035,391199.3985785496,1,17.359893423721104
452,2002,1,6.0,19.788180999999998,45243.91796875,7.846129894256592,0.23782815251852105,0,40.149639673006035,391199.3985785496,1,17.359893423721104
452,2003,3,6.0,20.305396,47607.52734375,8.066187858581543,0.27992969581670457,0,40.149639673006035,391199.3985785496,1,17.359893423721104
452,2004,1,8.0,20.840493,50155.95703125,8.314336776733398,0.2869961310500424,0,40.149639673006035,391199.3985785496,1,17.359893423721104
452,2005,1,8.0,21.389514,53263.49609375,8.671530723571777,0.32002485675574216,0,40.149639673006035,391199.3985785496,1,17.359893423721104
452,2006,1,8.0,21.951891,55687.94140625,9.007692337036133,0.3894980290960302,0,40.149639673006035,391199.3985785496,1,17.359893423721104
452,2007,1,8.0,22.528040999999998,58108.1171875,9.33184814453125,0.4649234536328429,0,40.149639673006035,391199.3985785496,1,17.359893423721104
452,2008,1,8.0,23.115918999999998,63425.31640625,9.862367630004883,0.5205471233124372,0,40.149639673006035,391199.3985785496,1,17.359893423721104
